rep,var,wregime,das,depth,wexr,rld,RLD100
3,LRED,WWATER,62,35,1.088162,0.777705,77.7705
3,LRED,WWATER,62,45,1.083922,0.742845,74.2845
3,LRED,WWATER,62,55,0.929051,0.82303,82.303
3,LRED,WWATER,62,65,0.58127,1.08373,108.373
3,LRED,WWATER,69,5,-0.183447,0.970065,97.0065
3,LRED,WWATER,69,15,0.132634,1.559055,155.9055
3,LRED,WWATER,69,25,0.196036,0.95131,95.131
3,LRED,WWATER,69,35,0.264914,1.11502,111.502
3,LRED,WWATER,69,45,1.197433,1.026925,102.6925
3,LRED,WWATER,69,55,1.486292,0.474785,47.4785
3,LRED,WWATER,69,65,1.942804,0.64604,64.604
3,LRED,WWATER,83,5,1.915016,0.476875,47.6875
3,LRED,WWATER,83,15,1.902449,1.85745,185.745
3,LRED,WWATER,83,25,1.525886,0.441115,44.1115
3,LRED,WWATER,83,35,1.598764,0.403285,40.3285
3,LRED,WWATER,83,45,2.182025,0.423915,42.3915
3,LRED,WWATER,83,55,2.361736,0.13226,13.226
3,LRED,WWATER,83,65,2.483114,0.47317,47.317
3,LRED,WWATER,90,5,1.37903,0.213505,21.3505
3,LRED,WWATER,90,15,1.390301,1.26873,126.873
3,LRED,WWATER,90,25,1.436257,0.39614,39.614
3,LRED,WWATER,90,35,1.443047,0.318845,31.8845
3,LRED,WWATER,90,45,1.434257,0.24796,24.796
3,LRED,WWATER,90,55,1.538919,0.009785,0.9785
3,LRED,WWATER,90,65,1.658509,0.45626,45.626
1,LRED,STRESS,14,5,0.768682,0.10817,10.817
1,LRED,STRESS,14,15,0.374294,0.186705,18.6705
1,LRED,STRESS,14,25,0.29787,0.764185,76.4185
1,LRED,STRESS,14,35,0.32996,0.479835,47.9835
1,LRED,STRESS,14,45,0.328191,0.14577,14.577
1,LRED,STRESS,14,55,0.315851,0,0
1,LRED,STRESS,14,65,0.327098,0.06349,6.349
1,LRED,STRESS,21,5,1.398173,0.01722,1.722
1,LRED,STRESS,21,15,0.497575,0.455425,45.5425
1,LRED,STRESS,21,25,0.325506,1.556995,155.6995
1,LRED,STRESS,21,35,0.2782,1.206715,120.6715
1,LRED,STRESS,21,45,0.201719,0.334225,33.4225
1,LRED,STRESS,21,55,0.213806,0.165075,16.5075
1,LRED,STRESS,21,65,0.218636,0.20057,20.057
1,LRED,STRESS,35,5,0.579031,0.10291,10.291
1,LRED,STRESS,35,15,0.648653,0.313775,31.3775
1,LRED,STRESS,35,25,1.12947,0.61572,61.572
1,LRED,STRESS,35,35,0.706075,0.716515,71.6515
1,LRED,STRESS,35,45,0.895418,1.134465,113.4465
1,LRED,STRESS,35,55,0.863785,0.80493,80.493
1,LRED,STRESS,35,65,0.841935,0.75809,75.809
1,LRED,STRESS,42,5,0.494065,0.05406,5.406
1,LRED,STRESS,42,15,0.543792,0.28329,28.329
1,LRED,STRESS,42,25,0.703964,0.573945,57.3945
1,LRED,STRESS,42,35,1.142563,0.524465,52.4465
1,LRED,STRESS,42,45,0.99228,1.14056,114.056
1,LRED,STRESS,42,55,1.120248,0.88178,88.178
1,LRED,STRESS,42,65,1.132044,0.75655,75.655
1,LRED,STRESS,49,5,0.421566,0.04575,4.575
1,LRED,STRESS,49,15,0.455884,0.12854,12.854
1,LRED,STRESS,49,25,0.566007,0.31854,31.854
1,LRED,STRESS,49,35,0.769201,0.334755,33.4755
1,LRED,STRESS,49,45,0.635314,0.42602,42.602
1,LRED,STRESS,49,55,0.902713,0.247905,24.7905
1,LRED,STRESS,49,65,0.776038,0,0
1,LRED,STRESS,62,5,0.191964,0.068795,6.8795
1,LRED,STRESS,62,15,0.317971,0.2149,21.49
1,LRED,STRESS,62,25,0.555418,1.007155,100.7155
1,LRED,STRESS,62,35,0.511931,0.75246,75.246
1,LRED,STRESS,62,45,0.486006,1.23373,123.373
1,LRED,STRESS,62,55,0.564093,1.09741,109.741
1,LRED,STRESS,62,65,0.568897,1.17572,117.572
1,LRED,STRESS,69,5,0.068433,0.048715,4.8715
1,LRED,STRESS,69,15,0.204846,0.499105,49.9105
1,LRED,STRESS,69,25,1.334938,0.68334,68.334
1,LRED,STRESS,69,35,0.520152,1.03183,103.183
1,LRED,STRESS,69,45,0.445482,0.964755,96.4755
1,LRED,STRESS,69,55,1.195815,0.705665,70.5665
1,LRED,STRESS,69,65,1.029499,0.7219,72.19
1,LRED,STRESS,83,5,0.005231,0.02992,2.992
1,LRED,STRESS,83,15,0.033507,0.49768,49.768
1,LRED,STRESS,83,25,0.10164,0.53201,53.201
1,LRED,STRESS,83,35,0.222882,0.80344,80.344
1,LRED,STRESS,83,45,0.378357,0.5276,52.76
1,LRED,STRESS,83,55,0.355811,0.674995,67.4995
1,LRED,STRESS,83,65,0.369108,0.36744,36.744
1,LRED,STRESS,90,5,0.000821,0,0
1,LRED,STRESS,90,15,0.004055,0.552295,55.2295
1,LRED,STRESS,90,25,-0.069298,0.421445,42.1445
1,LRED,STRESS,90,35,0.170028,0.49184,49.184
1,LRED,STRESS,90,45,0.894048,0.28121,28.121
1,LRED,STRESS,90,55,0.955881,0.37537,37.537
1,LRED,STRESS,90,65,1.035154,0.23283,23.283
2,LRED,STRESS,14,5,0.213873,0.05741,5.741
2,LRED,STRESS,14,15,0.220112,0.256465,25.6465
2,LRED,STRESS,14,25,0.242202,0.124635,12.4635
2,LRED,STRESS,14,35,0.237579,0.2823,28.23
2,LRED,STRESS,14,45,0.103876,0,0
2,LRED,STRESS,14,55,0.264613,0.369775,36.9775
2,LRED,STRESS,14,65,0.309364,0.31612,31.612
2,LRED,STRESS,21,5,0.434352,0.198475,19.8475
2,LRED,STRESS,21,15,0.305659,0.431465,43.1465
2,LRED,STRESS,21,25,0.243307,0.27468,27.468
2,LRED,STRESS,21,35,0.232756,0.322805,32.2805
2,LRED,STRESS,21,45,0.219798,0.05424,5.424
2,LRED,STRESS,21,55,0.238623,0.235755,23.5755
2,LRED,STRESS,21,65,0.264586,0.24347,24.347
2,LRED,STRESS,35,5,0.710927,1.12257,112.257
2,LRED,STRESS,35,15,1.100207,0.5444,54.44
2,LRED,STRESS,35,25,1.314982,0.79563,79.563
2,LRED,STRESS,35,35,1.033694,0.7719,77.19
2,LRED,STRESS,35,45,0.918713,0.355095,35.5095
2,LRED,STRESS,35,55,0.804555,0.49241,49.241
2,LRED,STRESS,35,65,0.829806,0.8687,86.87
2,LRED,STRESS,42,5,0.585496,0.59517,59.517
2,LRED,STRESS,42,15,0.684098,0.165985,16.5985
2,LRED,STRESS,42,25,0.929132,0.50611,50.611
2,LRED,STRESS,42,35,1.098501,0.63537,63.537
2,LRED,STRESS,42,45,1.314517,0.33177,33.177
2,LRED,STRESS,42,55,0.996344,0.179425,17.9425
2,LRED,STRESS,42,65,0.508694,0.70622,70.622
2,LRED,STRESS,49,5,0.482195,0.639015,63.9015
2,LRED,STRESS,49,15,0.555024,0.27292,27.292
2,LRED,STRESS,49,25,0.70434,0.71246,71.246
2,LRED,STRESS,49,35,0.730099,0.64385,64.385
2,LRED,STRESS,49,45,0.814355,0.528485,52.8485
2,LRED,STRESS,49,55,0.9752,0.201405,20.1405
2,LRED,STRESS,49,65,1.56669,0.37227,37.227
2,LRED,STRESS,62,5,0.384142,0.62217,62.217
2,LRED,STRESS,62,15,0.357778,0.218155,21.8155
2,LRED,STRESS,62,25,0.397245,0.463745,46.3745
2,LRED,STRESS,62,35,0.439016,0.599465,59.9465
2,LRED,STRESS,62,45,0.480426,0.57525,57.525
2,LRED,STRESS,62,55,0.955516,1.153545,115.3545
2,LRED,STRESS,62,65,0.715826,1.40068,140.068
2,LRED,STRESS,69,5,0.738988,0.96234,96.234
2,LRED,STRESS,69,15,0.674414,0.673315,67.3315
2,LRED,STRESS,69,25,0.350637,1.148635,114.8635
2,LRED,STRESS,69,35,0.592602,0.99547,99.547
2,LRED,STRESS,69,45,0.91993,0.74549,74.549
2,LRED,STRESS,69,55,0.18508,1.00743,100.743
2,LRED,STRESS,69,65,1.669787,0.95928,95.928
2,LRED,STRESS,83,5,0.537701,0.27012,27.012
2,LRED,STRESS,83,15,0.810418,0.36035,36.035
2,LRED,STRESS,83,25,1.052264,0.49996,49.996
2,LRED,STRESS,83,35,1.00823,0.423235,42.3235
2,LRED,STRESS,83,45,0.662544,0.271735,27.1735
2,LRED,STRESS,83,55,0.589496,0.433755,43.3755
2,LRED,STRESS,83,65,0.529247,0.42084,42.084
2,LRED,STRESS,90,5,0.018409,0.070295,7.0295
2,LRED,STRESS,90,15,-0.018784,0.158905,15.8905
2,LRED,STRESS,90,25,-0.073334,0.27369,27.369
2,LRED,STRESS,90,35,0.133102,0.38723,38.723
2,LRED,STRESS,90,45,0.922705,0.23245,23.245
2,LRED,STRESS,90,55,1.045378,0.41374,41.374
2,LRED,STRESS,90,65,0.942102,0.5181,51.81
3,LRED,STRESS,14,5,0.153516,0.041555,4.1555
3,LRED,STRESS,14,15,0.187412,0.41505,41.505
3,LRED,STRESS,14,25,0.230004,0.281795,28.1795
3,LRED,STRESS,14,35,0.207917,0.065455,6.5455
3,LRED,STRESS,14,45,0.230818,0.251755,25.1755
3,LRED,STRESS,14,55,0.245027,0.415815,41.5815
3,LRED,STRESS,14,65,0.257606,0.40252,40.252
3,LRED,STRESS,21,5,0.198406,0.25172,25.172
3,LRED,STRESS,21,15,0.155405,0.77443,77.443
3,LRED,STRESS,21,25,0.156959,0.35031,35.031
3,LRED,STRESS,21,35,0.163252,0.068695,6.8695
3,LRED,STRESS,21,45,0.15292,0.15583,15.583
3,LRED,STRESS,21,55,0.159397,0.40902,40.902
3,LRED,STRESS,21,65,0.181911,0.25922,25.922
3,LRED,STRESS,35,5,0.888913,0.47681,47.681
3,LRED,STRESS,35,15,0.751396,0.847785,84.7785
3,LRED,STRESS,35,25,0.601291,1.09951,109.951
3,LRED,STRESS,35,35,0.500926,0.686245,68.6245
3,LRED,STRESS,35,45,0.419386,0.496985,49.6985
3,LRED,STRESS,35,55,0.400311,0.39627,39.627
3,LRED,STRESS,35,65,0.4276,0.16196,16.196
3,LRED,STRESS,42,5,0.717103,0.38624,38.624
3,LRED,STRESS,42,15,0.93085,0.90265,90.265
3,LRED,STRESS,42,25,0.934475,0.642325,64.2325
3,LRED,STRESS,42,35,1.42412,0.651025,65.1025
3,LRED,STRESS,42,45,0.458463,0.74174,74.174
3,LRED,STRESS,42,55,0.971079,0.53459,53.459
3,LRED,STRESS,42,65,0.949978,0.19264,19.264
3,LRED,STRESS,49,5,0.587696,0.25425,25.425
3,LRED,STRESS,49,15,0.653656,0.34672,34.672
3,LRED,STRESS,49,25,0.681681,0.203865,20.3865
3,LRED,STRESS,49,35,0.839867,0.151715,15.1715
3,LRED,STRESS,49,45,0.769259,0.25232,25.232
3,LRED,STRESS,49,55,0.691651,0.10482,10.482
3,LRED,STRESS,49,65,0.68369,0,0
3,LRED,STRESS,62,5,0.453499,0.51401,51.401
3,LRED,STRESS,62,15,0.441773,0.845825,84.5825
3,LRED,STRESS,62,25,0.520995,0.734285,73.4285
3,LRED,STRESS,62,35,0.465384,0.672775,67.2775
3,LRED,STRESS,62,45,0.404679,1.159555,115.9555
3,LRED,STRESS,62,55,0.490017,1.382795,138.2795
3,LRED,STRESS,62,65,0.469242,1.11905,111.905
3,LRED,STRESS,69,5,0.177276,0.24481,24.481
3,LRED,STRESS,69,15,0.505462,0.60822,60.822
3,LRED,STRESS,69,25,0.298621,0.531935,53.1935
3,LRED,STRESS,69,35,0.406669,0.649085,64.9085
3,LRED,STRESS,69,45,0.220532,0.91285,91.285
3,LRED,STRESS,69,55,0.791205,0.62134,62.134
3,LRED,STRESS,69,65,0.6386,0.53778,53.778
3,LRED,STRESS,83,5,0.021477,0.424555,42.4555
3,LRED,STRESS,83,15,0.030093,0.87366,87.366
3,LRED,STRESS,83,25,0.017397,0.305875,30.5875
3,LRED,STRESS,83,35,0.007042,0.37495,37.495
3,LRED,STRESS,83,45,0.297211,0.460455,46.0455
3,LRED,STRESS,83,55,0.583345,0.15319,15.319
3,LRED,STRESS,83,65,0.783302,0.07553,7.553
3,LRED,STRESS,90,5,-0.002216,0.073,7.3
3,LRED,STRESS,90,15,0,1.117985,111.7985
3,LRED,STRESS,90,25,0.423124,0.256505,25.6505
3,LRED,STRESS,90,35,0.017655,0.328955,32.8955
3,LRED,STRESS,90,45,0.079358,0.27535,27.535
3,LRED,STRESS,90,55,0.7052,0.729745,72.9745
3,LRED,STRESS,90,65,1.266422,0.34272,34.272
4,LRED,WWATER,14,5,0.224431,0.15277,15.277
4,LRED,WWATER,14,15,0.210962,0.059915,5.9915
4,LRED,WWATER,14,25,0.2042,0.213265,21.3265
4,LRED,WWATER,14,35,0.221807,0.37032,37.032
4,LRED,WWATER,14,45,0.213404,0.22045,22.045
4,LRED,WWATER,14,55,0.250769,0,0
4,LRED,WWATER,14,65,0.151504,0,0
4,LRED,WWATER,21,5,0.436552,0.14452,14.452
4,LRED,WWATER,21,15,0.371603,0.396815,39.6815
4,LRED,WWATER,21,25,0.326995,0.441385,44.1385
4,LRED,WWATER,21,35,0.279185,0.562885,56.2885
4,LRED,WWATER,21,45,0.229277,0.42323,42.323
4,LRED,WWATER,21,55,0.266379,0.13698,13.698
4,LRED,WWATER,21,65,0.275443,0.11978,11.978
4,LRED,WWATER,35,5,0.305145,0.091295,9.1295
4,LRED,WWATER,35,15,0.857269,0.824675,82.4675
4,LRED,WWATER,35,25,1.354546,1.388245,138.8245
4,LRED,WWATER,35,35,1.362991,1.20944,120.944
4,LRED,WWATER,35,45,1.23027,0.69078,69.078
4,LRED,WWATER,35,55,0.825129,1.543505,154.3505
4,LRED,WWATER,35,65,0.669242,1.41173,141.173
4,LRED,WWATER,42,5,0.309956,0.514685,51.4685
4,LRED,WWATER,42,15,0.60578,0.945565,94.5565
4,LRED,WWATER,42,25,0.605723,1.313025,131.3025
4,LRED,WWATER,42,35,0.582662,1.436855,143.6855
4,LRED,WWATER,42,45,1.351299,1.07358,107.358
4,LRED,WWATER,42,55,0.905803,2.17929,217.929
4,LRED,WWATER,42,65,0.906949,2.49327,249.327
4,LRED,WWATER,49,5,0.059577,0.907685,90.7685
4,LRED,WWATER,49,15,0.194586,1.272215,127.2215
4,LRED,WWATER,49,25,-0.173655,1.830415,183.0415
4,LRED,WWATER,49,35,0.082509,1.77755,177.755
4,LRED,WWATER,49,45,1.605637,1.23998,123.998
4,LRED,WWATER,49,55,0.698151,2.500815,250.0815
4,LRED,WWATER,49,65,1.144529,3.08163,308.163
4,LRED,WWATER,62,5,0.063242,1.041305,104.1305
4,LRED,WWATER,62,15,0.000112,0.963325,96.3325
4,LRED,WWATER,62,25,0.125439,0.565445,56.5445
4,LRED,WWATER,62,35,0.923831,0.198275,19.8275
4,LRED,WWATER,62,45,1.893353,0.546115,54.6115
4,LRED,WWATER,62,55,1.458414,0.85684,85.684
4,LRED,WWATER,62,65,1.236345,1.41748,141.748
4,LRED,WWATER,69,5,0.073227,0.38027,38.027
4,LRED,WWATER,69,15,0.058313,0.80995,80.995
4,LRED,WWATER,69,25,0.001965,1.058165,105.8165
4,LRED,WWATER,69,35,0.833896,0.980585,98.0585
4,LRED,WWATER,69,45,1.683005,0.81014,81.014
4,LRED,WWATER,69,55,2.09518,1.299505,129.9505
4,LRED,WWATER,69,65,1.750271,1.07468,107.468
4,LRED,WWATER,83,5,1.331173,0.029355,2.9355
4,LRED,WWATER,83,15,1.529629,0.361555,36.1555
4,LRED,WWATER,83,25,1.465729,0.54195,54.195
4,LRED,WWATER,83,35,1.129859,0.24185,24.185
4,LRED,WWATER,83,45,2.043038,0.206975,20.6975
4,LRED,WWATER,83,55,1.736297,0.41854,41.854
4,LRED,WWATER,83,65,2.269865,0.48705,48.705
4,LRED,WWATER,90,5,1.486377,0.1823,18.23
4,LRED,WWATER,90,15,1.681195,0.287805,28.7805
4,LRED,WWATER,90,25,1.630224,0.250805,25.0805
4,LRED,WWATER,90,35,1.90722,0.103285,10.3285
4,LRED,WWATER,90,45,1.742361,0.097325,9.7325
4,LRED,WWATER,90,55,1.792383,0.110745,11.0745
4,LRED,WWATER,90,65,2.064105,0.17369,17.369
5,LRED,WWATER,14,5,0.165304,0,0
5,LRED,WWATER,14,15,0.156767,0.150525,15.0525
5,LRED,WWATER,14,25,0.166998,0.21118,21.118
5,LRED,WWATER,14,35,0.199191,0.22996,22.996
5,LRED,WWATER,14,45,0.224221,0.115085,11.5085
5,LRED,WWATER,14,55,0.255967,0.280625,28.0625
5,LRED,WWATER,14,65,0.325664,0.11218,11.218
5,LRED,WWATER,21,5,0.245279,0.10354,10.354
5,LRED,WWATER,21,15,0.230726,0.492865,49.2865
5,LRED,WWATER,21,25,0.183628,0.372875,37.2875
5,LRED,WWATER,21,35,0.174706,0.51355,51.355
5,LRED,WWATER,21,45,0.163348,0.39257,39.257
5,LRED,WWATER,21,55,0.148574,0.627555,62.7555
5,LRED,WWATER,21,65,0.158972,0.12609,12.609
5,LRED,WWATER,35,5,0.735788,0.778605,77.8605
5,LRED,WWATER,35,15,1.085259,1.194755,119.4755
5,LRED,WWATER,35,25,1.505556,1.469315,146.9315
5,LRED,WWATER,35,35,1.439276,1.42154,142.154
5,LRED,WWATER,35,45,1.152286,0.9788,97.88
5,LRED,WWATER,35,55,1.194256,0.31791,31.791
5,LRED,WWATER,35,65,0.899727,0.04473,4.473
5,LRED,WWATER,42,5,0.014419,0.4893,48.93
5,LRED,WWATER,42,15,-0.33504,1.260815,126.0815
5,LRED,WWATER,42,25,0.151929,1.593745,159.3745
5,LRED,WWATER,42,35,1.918617,1.831985,183.1985
5,LRED,WWATER,42,45,1.760132,1.48672,148.672
5,LRED,WWATER,42,55,1.420738,1.454745,145.4745
5,LRED,WWATER,42,65,1.431865,1.68537,168.537
5,LRED,WWATER,49,5,-0.002029,0.38794,38.794
5,LRED,WWATER,49,15,0.187256,0.94801,94.801
5,LRED,WWATER,49,25,0.171259,0.88518,88.518
5,LRED,WWATER,49,35,0.340961,1.105025,110.5025
5,LRED,WWATER,49,45,0.404466,0.84687,84.687
5,LRED,WWATER,49,55,0.832012,0.91003,91.003
5,LRED,WWATER,49,65,1.188127,1.9451,194.51
5,LRED,WWATER,62,5,0.010799,0.22179,22.179
5,LRED,WWATER,62,15,0.093655,0.116845,11.6845
5,LRED,WWATER,62,25,0.196341,0.28224,28.224
5,LRED,WWATER,62,35,-0.037568,0.213975,21.3975
5,LRED,WWATER,62,45,0.479842,0.0783,7.83
5,LRED,WWATER,62,55,-0.022157,0.48965,48.965
5,LRED,WWATER,62,65,0.997643,0.72679,72.679
5,LRED,WWATER,69,5,0.118178,0.3391,33.91
5,LRED,WWATER,69,15,0.042231,1.213865,121.3865
5,LRED,WWATER,69,25,0.286048,0.848875,84.8875
5,LRED,WWATER,69,35,0.073122,0.863625,86.3625
5,LRED,WWATER,69,45,0.816353,0.469305,46.9305
5,LRED,WWATER,69,55,0.419069,0.69843,69.843
5,LRED,WWATER,69,65,0.02193,0.95805,95.805
5,LRED,WWATER,83,5,1.743903,0.11822,11.822
5,LRED,WWATER,83,15,1.741828,0.710255,71.0255
5,LRED,WWATER,83,25,1.767821,0.33664,33.664
5,LRED,WWATER,83,35,1.616168,0.36874,36.874
5,LRED,WWATER,83,45,1.680553,0.368635,36.8635
5,LRED,WWATER,83,55,1.647846,0.39814,39.814
5,LRED,WWATER,83,65,1.604051,0.46843,46.843
5,LRED,WWATER,90,5,1.683967,0.080725,8.0725
5,LRED,WWATER,90,15,1.579439,0.69875,69.875
5,LRED,WWATER,90,25,1.57894,0.401355,40.1355
5,LRED,WWATER,90,35,1.673133,0.4904,49.04
5,LRED,WWATER,90,45,1.680497,0.393735,39.3735
5,LRED,WWATER,90,55,1.566188,0.13847,13.847
5,LRED,WWATER,90,65,1.574322,0.49188,49.188
6,LRED,WWATER,14,5,0.18502,0.226565,22.6565
6,LRED,WWATER,14,15,0.216498,0.06425,6.425
6,LRED,WWATER,14,25,0.260747,0.129975,12.9975
6,LRED,WWATER,14,35,0.282749,0.175165,17.5165
6,LRED,WWATER,14,45,0.319819,0.21156,21.156
6,LRED,WWATER,14,55,0.370302,0.15728,15.728
6,LRED,WWATER,14,65,0.376954,0,0
6,LRED,WWATER,21,5,0.23302,0.63006,63.006
6,LRED,WWATER,21,15,0.156263,0.256605,25.6605
6,LRED,WWATER,21,25,0.134618,0.514715,51.4715
6,LRED,WWATER,21,35,0.132553,0.437445,43.7445
6,LRED,WWATER,21,45,0.185215,0.49175,49.175
6,LRED,WWATER,21,55,0.161022,0.522875,52.2875
6,LRED,WWATER,21,65,0.151504,0.21446,21.446
6,LRED,WWATER,35,5,1.127567,1.88096,188.096
6,LRED,WWATER,35,15,1.395536,1.09712,109.712
6,LRED,WWATER,35,25,0.937549,0.744325,74.4325
6,LRED,WWATER,35,35,1.393036,0.609695,60.9695
6,LRED,WWATER,35,45,0.971164,0.623655,62.3655
6,LRED,WWATER,35,55,0.653015,0.49788,49.788
6,LRED,WWATER,35,65,0.801241,0.121,12.1
6,LRED,WWATER,42,5,-0.190219,1.86095,186.095
6,LRED,WWATER,42,15,0.196593,1.693095,169.3095
6,LRED,WWATER,42,25,0.993878,1.49035,149.035
6,LRED,WWATER,42,35,1.429022,1.359225,135.9225
6,LRED,WWATER,42,45,1.300067,1.451715,145.1715
6,LRED,WWATER,42,55,0.725932,1.2847,128.47
6,LRED,WWATER,42,65,0.816783,1.02194,102.194
6,LRED,WWATER,49,5,1.035111,1.89636,189.636
6,LRED,WWATER,49,15,0.765518,1.808755,180.8755
6,LRED,WWATER,49,25,0.9407,1.353005,135.3005
6,LRED,WWATER,49,35,0.821686,1.37719,137.719
6,LRED,WWATER,49,45,1.519779,1.4341,143.41
6,LRED,WWATER,49,55,1.090354,1.838925,183.8925
6,LRED,WWATER,49,65,1.475682,1.28154,128.154
6,LRED,WWATER,62,5,0.04815,1.09607,109.607
6,LRED,WWATER,62,15,0.064143,2.51034,251.034
6,LRED,WWATER,62,25,0.787349,1.21447,121.447
6,LRED,WWATER,62,35,0.170401,1.29455,129.455
6,LRED,WWATER,62,45,1.522379,1.3507,135.07
6,LRED,WWATER,62,55,1.484947,1.146495,114.6495
6,LRED,WWATER,62,65,1.401106,1.53976,153.976
6,LRED,WWATER,69,5,-0.095069,0.81202,81.202
6,LRED,WWATER,69,15,0.136007,1.51907,151.907
6,LRED,WWATER,69,25,0.666674,0.957835,95.7835
6,LRED,WWATER,69,35,0.016106,0.918855,91.8855
6,LRED,WWATER,69,45,0.625715,0.829165,82.9165
6,LRED,WWATER,69,55,0.742999,1.188525,118.8525
6,LRED,WWATER,69,65,1.584678,0.9668,96.68
6,LRED,WWATER,83,5,1.625165,0.20772,20.772
6,LRED,WWATER,83,15,1.932181,0.602365,60.2365
6,LRED,WWATER,83,25,2.101532,0.51555,51.555
6,LRED,WWATER,83,35,1.577945,0.40848,40.848
6,LRED,WWATER,83,45,1.598196,0.36939,36.939
6,LRED,WWATER,83,55,1.713369,0.141825,14.1825
6,LRED,WWATER,83,65,2.035526,0,0
6,LRED,WWATER,90,5,1.687271,0.18061,18.061
6,LRED,WWATER,90,15,1.577999,0.53871,53.871
6,LRED,WWATER,90,25,1.58508,0.35022,35.022
6,LRED,WWATER,90,35,1.679634,0.32358,32.358
6,LRED,WWATER,90,45,1.665226,0.47955,47.955
6,LRED,WWATER,90,55,1.538461,0.17825,17.825
6,LRED,WWATER,90,65,1.544409,0,0
4,LRED,STRESS,14,5,0.167827,0.454645,45.4645
4,LRED,STRESS,14,15,0.136292,0.515145,51.5145
4,LRED,STRESS,14,25,0.200532,0.200015,20.0015
4,LRED,STRESS,14,35,0.084035,0.24598,24.598
4,LRED,STRESS,14,45,0.229407,0.29254,29.254
4,LRED,STRESS,14,55,0.271337,0.257905,25.7905
4,LRED,STRESS,14,65,0.330719,0.04698,4.698
4,LRED,STRESS,21,5,0.302043,0.22949,22.949
4,LRED,STRESS,21,15,0.239812,0.300095,30.0095
4,LRED,STRESS,21,25,0.178661,0.20383,20.383
4,LRED,STRESS,21,35,0.167448,0.229285,22.9285
4,LRED,STRESS,21,45,0.163888,0.217965,21.7965
4,LRED,STRESS,21,55,0.18508,0.255505,25.5505
4,LRED,STRESS,21,65,0.212151,0,0
4,LRED,STRESS,35,5,0.679164,0.601035,60.1035
4,LRED,STRESS,35,15,0.417675,0.70508,70.508
4,LRED,STRESS,35,25,1.190818,1.19519,119.519
4,LRED,STRESS,35,35,0.968402,1.16118,116.118
4,LRED,STRESS,35,45,0.707054,0.92359,92.359
4,LRED,STRESS,35,55,0.647795,0.85369,85.369
4,LRED,STRESS,35,65,0.731315,0.10788,10.788
4,LRED,STRESS,42,5,0.567144,0.30295,30.295
4,LRED,STRESS,42,15,1.211836,0.468875,46.8875
4,LRED,STRESS,42,25,0.987581,1.383715,138.3715
4,LRED,STRESS,42,35,1.152306,0.907845,90.7845
4,LRED,STRESS,42,45,1.349918,0.705965,70.5965
4,LRED,STRESS,42,55,1.122072,0.476695,47.6695
4,LRED,STRESS,42,65,1.057921,0.76155,76.155
4,LRED,STRESS,49,5,0.4736,0.175395,17.5395
4,LRED,STRESS,49,15,0.628182,0.277975,27.7975
4,LRED,STRESS,49,25,0.735918,0.63901,63.901
4,LRED,STRESS,49,35,0.754439,0.227225,22.7225
4,LRED,STRESS,49,45,0.814242,0.238565,23.8565
4,LRED,STRESS,49,55,0.744857,0.120185,12.0185
4,LRED,STRESS,49,65,0.876281,0.19974,19.974
4,LRED,STRESS,62,5,0.378721,0.63429,63.429
4,LRED,STRESS,62,15,0.483887,0.66087,66.087
4,LRED,STRESS,62,25,0.546568,0.439385,43.9385
4,LRED,STRESS,62,35,0.484387,0.44445,44.445
4,LRED,STRESS,62,45,0.482885,0.62047,62.047
4,LRED,STRESS,62,55,0.488665,0.32678,32.678
4,LRED,STRESS,62,65,0.504629,0.3441,34.41
4,LRED,STRESS,69,5,0.254366,0.188035,18.8035
4,LRED,STRESS,69,15,0.476212,0.58805,58.805
4,LRED,STRESS,69,25,0.53446,0.60709,60.709
4,LRED,STRESS,69,35,0.319653,0.163335,16.3335
4,LRED,STRESS,69,45,0.57442,0.474565,47.4565
4,LRED,STRESS,69,55,0.483788,0.800855,80.0855
4,LRED,STRESS,69,65,0.415894,0.63786,63.786
4,LRED,STRESS,83,5,0.133415,0.282985,28.2985
4,LRED,STRESS,83,15,0.224438,0.572365,57.2365
4,LRED,STRESS,83,25,0.045135,0.347905,34.7905
4,LRED,STRESS,83,35,0.109467,0.019055,1.9055
4,LRED,STRESS,83,45,0.037053,0.209425,20.9425
4,LRED,STRESS,83,55,0.087763,0.36901,36.901
4,LRED,STRESS,83,65,1.43027,0.44882,44.882
4,LRED,STRESS,90,5,0.114258,0.217125,21.7125
4,LRED,STRESS,90,15,0.09302,0.596615,59.6615
4,LRED,STRESS,90,25,0.139373,0.409335,40.9335
4,LRED,STRESS,90,35,0.065994,0.01259,1.259
4,LRED,STRESS,90,45,0.080158,0.141305,14.1305
4,LRED,STRESS,90,55,0.161047,0.483875,48.3875
4,LRED,STRESS,90,65,0.773504,0.24244,24.244
5,LRED,STRESS,14,5,0.218306,0.1461,14.61
5,LRED,STRESS,14,15,0.20274,0.50792,50.792
5,LRED,STRESS,14,25,0.184908,0.447495,44.7495
5,LRED,STRESS,14,35,0.210715,0.9118,91.18
5,LRED,STRESS,14,45,0.203469,0.397995,39.7995
5,LRED,STRESS,14,55,0.210423,0.51041,51.041
5,LRED,STRESS,14,65,0.257362,0,0
5,LRED,STRESS,21,5,0.325591,0.134965,13.4965
5,LRED,STRESS,21,15,0.257102,1.05322,105.322
5,LRED,STRESS,21,25,0.252489,0.58701,58.701
